database,db_version,id,speaker,emotion,cmu_a_id,script,sentence_path,duration
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0094,sam,sleepy,0094,He had barely entered this when he saw the glow of a fire.,sam/sleepy/sleepy_0094.wav,4.3500680272108845
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0095,sam,sleepy,0095,A big canvas tent was the first thing to come within his vision.,sam/sleepy/sleepy_0095.wav,6.280045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0096,sam,sleepy,0096,"Perhaps she had already met her fate, a little deeper in the forest.",sam/sleepy/sleepy_0096.wav,6.630068027210885
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0098,sam,sleepy,0098,Shall I carry you.,sam/sleepy/sleepy_0098.wav,3.180045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0099,sam,sleepy,0099,A maddening joy pounded in his brain.,sam/sleepy/sleepy_0099.wav,4.840090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0100,sam,sleepy,0100,"You must sleep, he urged.",sam/sleepy/sleepy_0100.wav,2.7900680272108844
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0101,sam,sleepy,0101,"You, you would not keep the truth, from me.",sam/sleepy/sleepy_0101.wav,5.3500680272108845
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0102,sam,sleepy,0102,He will follow us soon.,sam/sleepy/sleepy_0102.wav,2.940090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0104,sam,sleepy,0104,"She was sleeping under his protection as sweetly, as a child.",sam/sleepy/sleepy_0104.wav,7.470068027210885
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0105,sam,sleepy,0105,"Only, it is so wonderful, so almost impossible to believe.",sam/sleepy/sleepy_0105.wav,8.250068027210885
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0106,sam,sleepy,0106,The emotion which she had suppressed burst forth now in a choking sob.,sam/sleepy/sleepy_0106.wav,6.330022675736961
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0107,sam,sleepy,0107,If you only could know how I thank you.,sam/sleepy/sleepy_0107.wav,5.8500226757369616
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0108,sam,sleepy,0108,He waded into the edge of the water and began scrubbing himself.,sam/sleepy/sleepy_0108.wav,6.540090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0109,sam,sleepy,0109,Do you know that you are shaking my confidence in you.,sam/sleepy/sleepy_0109.wav,5.420045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0110,sam,sleepy,0110,"Much, replied Jeanne, as tersely.",sam/sleepy/sleepy_0110.wav,4.590068027210885
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0111,sam,sleepy,0111,"Instead, he joined her; and they ate like two, hungry children.",sam/sleepy/sleepy_0111.wav,8.110068027210884
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0112,sam,sleepy,0112,He was wounded in the arm.,sam/sleepy/sleepy_0112.wav,4.610022675736961
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0113,sam,sleepy,0113,"I suppose you pick that lingo up, among the Indians.",sam/sleepy/sleepy_0113.wav,7.390022675736962
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0114,sam,sleepy,0114,Her words sent a strange chill through Philip.,sam/sleepy/sleepy_0114.wav,5.620045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0115,sam,sleepy,0115,He had no excuse for the feelings which were aroused in him.,sam/sleepy/sleepy_0115.wav,4.3900680272108845
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0116,sam,sleepy,0116,Was it the rendezvous of those who were striving to work his ruin.,sam/sleepy/sleepy_0116.wav,8.610068027210884
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0117,sam,sleepy,0117,"She added, with genuine sympathy in her face and voice.",sam/sleepy/sleepy_0117.wav,6.220045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0118,sam,sleepy,0118,Pierre obeys me when we are together.,sam/sleepy/sleepy_0118.wav,5.130022675736962
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0119,sam,sleepy,0119,Jeanne was turning the bow shoreward.,sam/sleepy/sleepy_0119.wav,5.610022675736961
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0120,sam,sleepy,0120,My right foot feels like that of a Chinese debutante.,sam/sleepy/sleepy_0120.wav,5.410022675736961
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0121,sam,sleepy,0121,"They ate dinner at the fifth, and rested for two hours.",sam/sleepy/sleepy_0121.wav,6.110022675736961
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0122,sam,sleepy,0122,Two years ago I gave up civilization for this.,sam/sleepy/sleepy_0122.wav,5.320045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0123,sam,sleepy,0123,She had died from cold and starvation.,sam/sleepy/sleepy_0123.wav,4.300045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0124,sam,sleepy,0124,It was Jeanne singing softly over beyond the rocks.,sam/sleepy/sleepy_0124.wav,6.670022675736962
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0125,sam,sleepy,0125,He was determined now to maintain a more certain hold upon himself.,sam/sleepy/sleepy_0125.wav,5.420045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0126,sam,sleepy,0126,Each day she became a more vital part of him.,sam/sleepy/sleepy_0126.wav,2.9300680272108846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0127,sam,sleepy,0127,"It was a temptation, but he resisted it.",sam/sleepy/sleepy_0127.wav,6.660090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0128,sam,sleepy,0128,This one hope was destroyed as quickly as it was born.,sam/sleepy/sleepy_0128.wav,4.300045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0129,sam,sleepy,0129,Her face was against his breast.,sam/sleepy/sleepy_0129.wav,2.8100680272108844
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0130,sam,sleepy,0130,"She was his now, forever.",sam/sleepy/sleepy_0130.wav,3.4300226757369616
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0131,sam,sleepy,0131,Providence had delivered him through the maelstrom.,sam/sleepy/sleepy_0131.wav,6.210022675736962
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0132,sam,sleepy,0132,A cry of joy burst from Philip's lips.,sam/sleepy/sleepy_0132.wav,4.860045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0133,sam,sleepy,0133,Philip began to feel that he had foolishly overestimated his strength.,sam/sleepy/sleepy_0133.wav,7.0600453514739225
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0134,sam,sleepy,0134,He obeyed the pressure of her hand.,sam/sleepy/sleepy_0134.wav,4.070022675736961
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0135,sam,sleepy,0135,"I am going to surprise father, and you will go with Pierre.",sam/sleepy/sleepy_0135.wav,6.050022675736962
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0136,sam,sleepy,0136,"About him, everywhere, were the evidences of luxury and of age.",sam/sleepy/sleepy_0136.wav,6.7300226757369614
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0137,sam,sleepy,0137,Then he stepped back with a low cry of pleasure.,sam/sleepy/sleepy_0137.wav,3.160090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0138,sam,sleepy,0138,In the picture he saw each moment a greater resemblance to Jeanne.,sam/sleepy/sleepy_0138.wav,5.400090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0139,sam,sleepy,0139,He told himself that as he washed himself and groomed his disheveled clothes.,sam/sleepy/sleepy_0139.wav,6.990022675736961
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0140,sam,sleepy,0140,"Accept a father's blessing, and with it, this.",sam/sleepy/sleepy_0140.wav,5.190022675736961
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0141,sam,sleepy,0141,It seems like a strange pointing of the hand of God.,sam/sleepy/sleepy_0141.wav,5.700090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0142,sam,sleepy,0142,"Such things had occurred before, he told Philip.",sam/sleepy/sleepy_0142.wav,4.860045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0143,sam,sleepy,0143,"Ah, I had forgotten, he exclaimed.",sam/sleepy/sleepy_0143.wav,2.920090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0144,sam,sleepy,0144,But there was something even more startling than this resemblance.,sam/sleepy/sleepy_0144.wav,5.520136054421768
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0145,sam,sleepy,0145,"I have to be careful of them, as they tear very easily.",sam/sleepy/sleepy_0145.wav,3.4100680272108845
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0146,sam,sleepy,0146,"Of course, that is uninteresting, she continued.",sam/sleepy/sleepy_0146.wav,5.370068027210884
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0147,sam,sleepy,0147,A moment before he was intoxicated by a joy that was almost madness.,sam/sleepy/sleepy_0147.wav,4.440090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0148,sam,sleepy,0148,Now these things had been struck dead within him.,sam/sleepy/sleepy_0148.wav,4.710068027210884
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0149,sam,sleepy,0149,For an instant he saw Pierre drawn like a silhouette against the sky.,sam/sleepy/sleepy_0149.wav,4.490068027210884
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0150,sam,sleepy,0150,"Goodbye, Pierre, he shouted.",sam/sleepy/sleepy_0150.wav,3.8500226757369616
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0151,sam,sleepy,0151,"And MacDougall was beyond the trail, with three weeks to spare.",sam/sleepy/sleepy_0151.wav,6.8900680272108845
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0152,sam,sleepy,0152,Philip thrust himself against it and entered.,sam/sleepy/sleepy_0152.wav,4.490022675736961
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0153,sam,sleepy,0153,MacDougall tapped his forehead suspiciously with a stubby forefinger.,sam/sleepy/sleepy_0153.wav,5.420045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0154,sam,sleepy,0154,"He was smooth-shaven, and his hair and eyes were black.",sam/sleepy/sleepy_0154.wav,7.5600453514739225
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0155,sam,sleepy,0155,"Won't you draw up, gentlemen.",sam/sleepy/sleepy_0155.wav,2.9300226757369616
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0156,sam,sleepy,0156,A strange fire burned in his eyes when Thorpe turned.,sam/sleepy/sleepy_0156.wav,3.0700680272108842
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0157,sam,sleepy,0157,"He had worshiped her, as Dante might have worshiped Beatrice.",sam/sleepy/sleepy_0157.wav,6.870022675736961
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0158,sam,sleepy,0158,Does that look good?,sam/sleepy/sleepy_0158.wav,0.6300680272108844
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0159,sam,sleepy,0159,They look as though he had been drumming a piano all his life.,sam/sleepy/sleepy_0159.wav,3.3700680272108845
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0160,sam,sleepy,0160,You want to go over and see his gang throw dirt?,sam/sleepy/sleepy_0160.wav,5.130022675736962
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0161,sam,sleepy,0161,Take away their foreman and they wouldn't be worth their grub.,sam/sleepy/sleepy_0161.wav,3.3200907029478457
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0162,sam,sleepy,0162,"That's the sub-foreman, explained Thorpe.",sam/sleepy/sleepy_0162.wav,2.3000907029478457
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0163,sam,sleepy,0163,Philip made no effort to follow.,sam/sleepy/sleepy_0163.wav,2.660045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0164,sam,sleepy,0164,"He came first a year ago, and revealed himself to Jeanne.",sam/sleepy/sleepy_0164.wav,5.090068027210885
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0165,sam,sleepy,0165,They are to attack your camp tomorrow night.,sam/sleepy/sleepy_0165.wav,4.690022675736961
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0166,sam,sleepy,0166,Two days ago Jeanne learned where her father's men were hiding.,sam/sleepy/sleepy_0166.wav,3.470068027210884
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0167,sam,sleepy,0167,"I was near the cabin, and saw you.",sam/sleepy/sleepy_0167.wav,5.2300226757369614
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0168,sam,sleepy,0168,Low bush whipped him in the face and left no sting.,sam/sleepy/sleepy_0168.wav,5.860045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0169,sam,sleepy,0169,"Suddenly, Jeanne stop for an instant.",sam/sleepy/sleepy_0169.wav,6.3900680272108845
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0170,sam,sleepy,0170,There was none of the joy of meeting in his face.,sam/sleepy/sleepy_0170.wav,2.520136054421769
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0171,sam,sleepy,0171,"And when you come back in, a few days, bring Eileen.",sam/sleepy/sleepy_0171.wav,7.3500226757369616
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0172,sam,sleepy,0172,"Gregson had left the outer door slightly, ajar.",sam/sleepy/sleepy_0172.wav,5.040090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0173,sam,sleepy,0173,The date was nearly eighteen years old.,sam/sleepy/sleepy_0173.wav,2.550113378684807
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0174,sam,sleepy,0174,"They were the presage, of storm.",sam/sleepy/sleepy_0174.wav,4.220090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0175,sam,sleepy,0175,Down there the earth was already swelling with life.,sam/sleepy/sleepy_0175.wav,5.570068027210884
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0176,sam,sleepy,0176,For the first time in his life he was yearning for a scrap.,sam/sleepy/sleepy_0176.wav,5.630022675736962
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0177,sam,sleepy,0177,She had been thoroughly and efficiently mauled.,sam/sleepy/sleepy_0177.wav,5.470068027210885
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0178,sam,sleepy,0178,Every bone in her aged body seemed broken or dislocated.,sam/sleepy/sleepy_0178.wav,7.000045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0179,sam,sleepy,0179,"Tomorrow I'm going after that bear, he said.",sam/sleepy/sleepy_0179.wav,3.7500226757369615
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0180,sam,sleepy,0180,"If not, let's say our prayers and go to bed.",sam/sleepy/sleepy_0180.wav,6.620090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0181,sam,sleepy,0181,"So cheer up, and give us your paw.",sam/sleepy/sleepy_0181.wav,2.720045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0182,sam,sleepy,0182,This time he did not yap for mercy.,sam/sleepy/sleepy_0182.wav,2.2900680272108844
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0183,sam,sleepy,0183,And the air was growing chilly.,sam/sleepy/sleepy_0183.wav,3.3900226757369616
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0184,sam,sleepy,0184,"Don't you see, I'm chewing this thing in two.",sam/sleepy/sleepy_0184.wav,3.7600907029478456
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0185,sam,sleepy,0185,The questions may have come vaguely in his mind.,sam/sleepy/sleepy_0185.wav,5.3500226757369616
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0186,sam,sleepy,0186,Like a flash he launched himself into the feathered mass of the owl.,sam/sleepy/sleepy_0186.wav,6.3100226757369615
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0187,sam,sleepy,0187,Ahead of them they saw a glimmer of sunshine.,sam/sleepy/sleepy_0187.wav,4.250022675736961
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0188,sam,sleepy,0188,Two gigantic owls were tearing at the carcass.,sam/sleepy/sleepy_0188.wav,5.880045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0189,sam,sleepy,0189,"The big-eye, clucking moose-birds were most annoying.",sam/sleepy/sleepy_0189.wav,5.3100226757369615
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0190,sam,sleepy,0190,Next to them the Canada jays were most persistent.,sam/sleepy/sleepy_0190.wav,4.610068027210884
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0191,sam,sleepy,0191,For a time the exciting thrill of his adventure was gone.,sam/sleepy/sleepy_0191.wav,5.880090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0192,sam,sleepy,0192,He did not rush in.,sam/sleepy/sleepy_0192.wav,3.540045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0193,sam,sleepy,0193,It was edged with ice.,sam/sleepy/sleepy_0193.wav,2.2300680272108844
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0194,sam,sleepy,0194,"He drank of the water, cautiously.",sam/sleepy/sleepy_0194.wav,3.9900226757369612
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0195,sam,sleepy,0195,But a strange thing happen.,sam/sleepy/sleepy_0195.wav,1.2500680272108844
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0196,sam,sleepy,0196,He began to follow the footprints of the dog.,sam/sleepy/sleepy_0196.wav,5.670068027210885
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0197,sam,sleepy,0197,"Such a dog the wise driver kills, or turns loose.",sam/sleepy/sleepy_0197.wav,4.080090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0198,sam,sleepy,0198,Sometimes her dreams were filled with visions.,sam/sleepy/sleepy_0198.wav,3.640045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0199,sam,sleepy,0199,Thus had the raw wilderness prepared him for this day.,sam/sleepy/sleepy_0199.wav,2.860045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0200,sam,sleepy,0200,"He leapt again, and the club caught him once more.",sam/sleepy/sleepy_0200.wav,3.7100680272108844
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0202,sam,sleepy,0202,"She turned, fearing that Jacques might see what was in her face.",sam/sleepy/sleepy_0202.wav,3.9900226757369612
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0203,sam,sleepy,0203,They were following the shore of a lake.,sam/sleepy/sleepy_0203.wav,1.6700680272108843
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0204,sam,sleepy,0204,The wolf-dog thrust his gaunt muzzle toward him.,sam/sleepy/sleepy_0204.wav,2.2300680272108844
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0205,sam,sleepy,0205,From now on we're pals.,sam/sleepy/sleepy_0205.wav,2.6900226757369614
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0206,sam,sleepy,0206,He says he bought him of Jacques Le Beau.,sam/sleepy/sleepy_0206.wav,2.7400453514739227
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0207,sam,sleepy,0207,How much was it.,sam/sleepy/sleepy_0207.wav,1.9200907029478458
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0208,sam,sleepy,0208,"Youth had come back to her, freed from the yoke of oppression.",sam/sleepy/sleepy_0208.wav,5.460045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0209,sam,sleepy,0209,"It was not a large lake, and almost round.",sam/sleepy/sleepy_0209.wav,5.030068027210884
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0210,sam,sleepy,0210,Its diameter was not more than two hundred yards.,sam/sleepy/sleepy_0210.wav,5.8500226757369616
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0211,sam,sleepy,0211,It drowned all sound that brute agony and death may have made.,sam/sleepy/sleepy_0211.wav,5.3100680272108844
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0212,sam,sleepy,0212,"Fresh cases, still able to walk, they clustered about the spokesman.",sam/sleepy/sleepy_0212.wav,6.450022675736961
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0213,sam,sleepy,0213,Between him and the beach was the cane-grass fence of the compound.,sam/sleepy/sleepy_0213.wav,5.940090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0214,sam,sleepy,0214,"Besides, he was paid one case tobacco per head.",sam/sleepy/sleepy_0214.wav,4.990068027210884
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0215,sam,sleepy,0215,They die out of spite.,sam/sleepy/sleepy_0215.wav,2.7200907029478456
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0216,sam,sleepy,0216,The other felt a sudden wave of irritation rush through him.,sam/sleepy/sleepy_0216.wav,3.4300680272108846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0217,sam,sleepy,0217,"Oppressive as the heat had been, it was now even more oppressive.",sam/sleepy/sleepy_0217.wav,4.7300226757369614
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0218,sam,sleepy,0218,The ringing of the big bell aroused him.,sam/sleepy/sleepy_0218.wav,2.7600907029478456
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0219,sam,sleepy,0219,"At first he puzzled over something untoward, he was sure had happened.",sam/sleepy/sleepy_0219.wav,4.960090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0220,sam,sleepy,0220,A dead man is of no use on a plantation.,sam/sleepy/sleepy_0220.wav,2.6700680272108843
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0221,sam,sleepy,0221,I don't know why you're here at all.,sam/sleepy/sleepy_0221.wav,2.0100226757369613
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0222,sam,sleepy,0222,What part of the United States is your home.,sam/sleepy/sleepy_0222.wav,4.370068027210884
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0223,sam,sleepy,0223,"My, I'm almost homesick for it already.",sam/sleepy/sleepy_0223.wav,4.670068027210885
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0224,sam,sleepy,0224,"She nodded, and her eyes grew soft and moist.",sam/sleepy/sleepy_0224.wav,3.3700226757369616
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0225,sam,sleepy,0225,I was brought up the way most girls in Hawaii are brought up.,sam/sleepy/sleepy_0225.wav,5.950022675736961
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0226,sam,sleepy,0226,That came before my A B C's.,sam/sleepy/sleepy_0226.wav,3.140045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0227,sam,sleepy,0227,It was the same way with our revolvers and rifles.,sam/sleepy/sleepy_0227.wav,6.030022675736961
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0228,sam,sleepy,0228,But it contributed to the smash.,sam/sleepy/sleepy_0228.wav,3.3200453514739228
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0229,sam,sleepy,0229,The last one I knew was an overseer.,sam/sleepy/sleepy_0229.wav,3.940090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0230,sam,sleepy,0230,Do you know any good land around here.,sam/sleepy/sleepy_0230.wav,3.7900680272108844
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0231,sam,sleepy,0231,The Resident Commissioner is away in Australia.,sam/sleepy/sleepy_0231.wav,4.260045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0232,sam,sleepy,0232,"I cannot follow you, she said.",sam/sleepy/sleepy_0232.wav,3.960045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0233,sam,sleepy,0233,I never allow what can't be changed to annoy me.,sam/sleepy/sleepy_0233.wav,3.220045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0234,sam,sleepy,0234,"Why, the average review is more nauseating than cod liver oil.",sam/sleepy/sleepy_0234.wav,5.960045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0235,sam,sleepy,0235,His voice was passionately rebellious.,sam/sleepy/sleepy_0235.wav,4.830022675736961
